"movieId","title","genres"
7208,"Rollover (1981)","Drama"
7209,"Saturday the 14th (1981)","Comedy|Horror"
7211,"Scanners (1981)","Horror|Sci-Fi|Thriller"
7212,"Sharky's Machine (1981)","Crime|Drama|Romance"
7213,"Shock Treatment (1981)","Comedy|Musical|Sci-Fi"
7215,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)","Comedy|Drama|Romance"
7217,"So Fine (1981)","Comedy"
7218,"Soupe aux Choux, La (1981)","Comedy"
7219,"Southern Comfort (1981)","Drama|Thriller|War"
7222,"Sphinx (1981)","Mystery|Thriller"
7223,"Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981)","Drama"
7224,"Student Bodies (1981)","Comedy|Horror"
7227,"Take This Job and Shove It (1981)","Comedy"
7228,"Tarzan, the Ape Man (1981)","Adventure"
7229,"Tattoo (1981)","Drama|Thriller"
7232,"They All Laughed (1981)","Comedy"
7233,"Thief (1981)","Crime|Drama|Thriller"
7234,"This Is Elvis (1981)","Documentary|Drama|Musical"
7235,"True Confessions (1981)","Crime|Drama"
7237,"Revolution #9 (2001)","Thriller"
7239,"Better Housekeeping (a.k.a. Good Housekeeping) (2000)","Comedy|Drama"
7240,"Die Another Day (2002)","Action|Adventure|Thriller"
7241,"Emperor's Club, The (2002)","Drama"
7242,"Friday After Next (2002)","Comedy"
7243,"Personal Velocity (2002)","Drama"
7244,"Quiet American, The (2002)","Drama|Thriller|War"
7245,"Talk to Her (Hable con Ella) (2002)","Drama|Romance"
7247,"Adam Sandler's 8 Crazy Nights (2002)","Animation|Comedy|Musical"
7249,"Extreme Ops (2002)","Action|Adventure|Crime|Thriller"
7253,"Solaris (2002)","Drama|Romance|Sci-Fi"
7254,"Treasure Planet (2002)","Adventure|Animation|Children|Sci-Fi"
7255,"They (2002)","Horror|Thriller"
7257,"Chopper Chicks in Zombietown (1989)","Comedy|Horror"
7258,"What to Do in Case of Fire (Was Tun, Wenn's Brennt?) (2002)","Comedy|Drama"
7259,"I Love You Too (Ik ook Van Jou) (2001)","Drama|Romance"
7260,"Another You (1991)","Comedy"
7263,"Brat (a.k.a. Brother) (1997)","Action|Crime|Drama"
7264,"Cruel Romance, A (Zhestokij Romans) (1984)","Drama|Romance"
7267,"Elling (2001)","Comedy|Drama"
7268,"I Spit on Your Grave (a.k.a. Day of the Woman) (1978)","Horror|Thriller"
7269,"Island at the Top of the World, The (1974)","Adventure|Children|Drama|Fantasy|Sci-Fi"
7270,"Last Seduction, The (1994)","Crime|Drama|Thriller"
7271,"Last Seduction II, The (1999)","Crime|Drama|Thriller"
7272,"Making Contact (a.k.a. Joey) (1985)","Fantasy|Horror|Sci-Fi"
7273,"New Waterford Girl (1999)","Comedy"
7275,"Noah's Arc Principle, The (Das Arche Noah Prinzip) (1984)","Sci-Fi"
7278,"Sword and the Sorcerer, The (1982)","Action|Adventure|Fantasy"
7279,"Zulu (1964)","Action|Drama|War"
7283,"Analyze That (2002)","Comedy"
7285,"Empire (2002)","Crime|Drama"
7289,"Adaptation (2002)","Comedy|Drama|Romance"
7292,"Equilibrium (2002)","Action|Sci-Fi|Thriller"
7294,"My Kingdom (2001)","Drama"
7296,"It All Starts Today (Ça commence aujourd'hui) (1999)","Drama"
7298,"Medea (1970)","Drama"
7299,"Scarlet Diva (2000)","Drama"
7300,"Visitor Q (Bizita Q) (2001)","Comedy|Drama|Horror"
7302,"Bolero (Les Uns et les Autres) (1981)","Drama|War"
7306,"Urgh! A Music War (1981)","Documentary"
7308,"Hit the Bank (Vabank) (1981)","Comedy|Crime"
7311,"Warning For the Joensson Gang (Varning för Jönssonligan) (1981)","Comedy|Crime"
7312,"Vernon, Florida (1981)","Documentary"
7315,"Victory (a.k.a. Escape to Victory) (1981)","Action|Drama|War"
7318,"Whose Life Is It Anyway? (1981)","Drama"
7319,"Zoot Suit (1981)","Drama|Musical"
7321,"Alone in the Dark (1982)","Horror"
7322,"Android (1982)","Sci-Fi"
7324,"Ace of Aces (a.k.a. The Super Ace) (L'As des As) (1982)","Adventure|Comedy"
7325,"Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982)","War"
7326,"Attila (Attila Flagello di Dio) (1982)","Action"
7327,"Author! Author! (1982)","Comedy|Drama"
7328,"Barbarosa (1982)","Western"
7329,"Beast Within, The (1982)","Horror"
7332,"Best Friends (1982)","Comedy|Drama|Romance"
7333,"Best Little Whorehouse in Texas, The (1982)","Comedy|Musical"
7334,"Border, The (1982)","Drama"
7335,"Party 2, The (La Boum 2) (1982)","Comedy|Romance"
7339,"Brimstone and Treacle (1982)","Drama|Thriller"
7341,"Britannia Hospital (1982)","Comedy|Drama"
7344,"Burden of Dreams (1982)","Documentary"
7345,"Cannery Row (1982)","Drama"
7349,"Challenge, The (1982)","Action"
7350,"Class of 1984 (1982)","Action|Drama|Thriller"
7351,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)","Drama"
7354,"Danton (1983)","Drama"
7355,"Deathtrap (1982)","Comedy|Crime|Mystery|Thriller"
7358,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)","Adventure|Sci-Fi"
7361,"Eating Raoul (1982)","Comedy"
7363,"Drumline (2002)","Comedy|Drama|Musical|Romance"
7365,"Hot Chick, The (2002)","Comedy"
7367,"Maid in Manhattan (2002)","Comedy|Romance"
7368,"Star Trek: Nemesis (2002)","Action|Drama|Sci-Fi|Thriller"
7370,"About Schmidt (2002)","Comedy|Drama"
7371,"Pellet (El Bola) (2000)","Drama"
7372,"Evelyn (2002)","Drama"
7374,"Guys, The (2002)","Drama"
7375,"Intact (Intacto) (2001)","Thriller"
7377,"Jimmy Show, The (2002)","Comedy|Drama"
7379,"Morvern Callar (2002)","Drama"
7381,"Lord of the Rings: The Two Towers, The (2002)","Action|Adventure|Fantasy"
7382,"Devils on the Doorstep (Guizi lai le) (2000)","Drama|War"
7383,"25th Hour (2002)","Crime|Drama"
7384,"Antwone Fisher (2002)","Drama"
7385,"Gangs of New York (2002)","Crime|Drama"
7386,"Two Weeks Notice (2002)","Comedy|Romance"
7387,"Wild Thornberrys Movie, The (2002)","Animation|Children|Comedy"
7388,"Narc (2002)","Crime|Drama|Thriller"
7392,"Bad Influence (1990)","Drama|Thriller"
7395,"Blue Steel (1990)","Action|Thriller"
7397,"Body of Evidence (1993)","Drama|Thriller"
7399,"Children's Hour, The (1961)","Drama"
7400,"Company Business (1991)","Action|Comedy"
7401,"Duellists, The (1977)","Action|War"
7403,"Kiss Before Dying, A (1956)","Film-Noir|Mystery"
7404,"Legend of the Lost (1957)","Adventure"
7405,"Miami Blues (1990)","Comedy|Crime|Drama"
7408,"My Girl 2 (1994)","Comedy|Drama|Romance"
7410,"My Girl (1991)","Comedy|Drama|Romance"
7412,"My Neighbor Totoro (Tonari no Totoro) (1988)","Animation|Children|Fantasy"
7414,"Road to Hong Kong, The (1962)","Comedy"
7419,"Running Time (1997)","Crime|Thriller"
7422,"Thief of Bagdad, The (1940)","Adventure|Fantasy"
7423,"War and Peace (1956)","Drama|Romance|War"
7424,"Where Sleeping Dogs Lie (1992)","Crime"
7425,"Where's Poppa? (1970)","Comedy"
7426,"Whistle Blower, The (1986)","Thriller"
7428,"Attack of the Crab Monsters (1957)","Horror|Sci-Fi"
7431,"Black Christmas (1974)","Comedy|Horror|Mystery|Thriller"
7432,"Day of the Triffids, The (1962)","Horror|Sci-Fi"
7435,"Esther Kahn (2000)","Drama"
7436,"Invaders from Mars (1953)","Sci-Fi"
7439,"Story of O, The (Histoire d'O) (1975)","Drama|Romance"
7441,"Asoka (a.k.a. Ashoka the Great) (2001)","Action|Drama|Romance"
7444,"Fat City (1972)","Drama"
7445,"Love, Honour and Obey (2000)","Comedy|Crime|Drama"
7446,"Quicksilver (1986)","Drama"
7447,"Catch Me If You Can (2002)","Crime|Drama"
7449,"Pinocchio (2002)","Children|Comedy|Fantasy"
7452,"Chicago (2002)","Comedy|Crime|Drama|Musical"
7456,"Hours, The (2002)","Drama|Romance"
7457,"Max (2002)","Drama"
7458,"Nicholas Nickleby (2002)","Adventure|Drama"
7459,"Pianist, The (2002)","Drama|War"
7460,"Sonny (2002)","Crime|Drama"
7461,"Champagne for Caesar (1950)","Comedy"
7462,"Doppelganger (1993)","Horror|Thriller"
7464,"Heavy Metal 2000 (2000)","Action|Animation|Fantasy"
7469,"House on the Edge of the Park, The (La Casa Sperduta nel Parco) (1980)","Horror|Thriller"
7470,"King of Comedy, The (1983)","Comedy|Drama"
7471,"Love Liza (2002)","Drama"
7472,"Confessions of a Dangerous Mind (2002)","Action|Comedy|Drama"
7474,"Abraham's Valley (Vale Abraão) (1993)","Drama"
7478,"Blue Collar Comedy Tour: The Movie (2003)","Comedy|Documentary"
7479,"Just Married (2003)","Comedy|Romance"
7481,"P.S. Your Cat is Dead (2002)","Comedy"
7484,"Son, The (Le Fils) (2002)","Drama"
7485,"City of Lost Souls, The (Hyôryuu-gai) (2000)","Crime|Drama|Thriller"
7487,"Double Whammy (2001)","Action|Comedy|Drama"
7488,"Wisegirls (2002)","Crime|Drama"
7489,"Guy Thing, A (2003)","Comedy|Romance"
7491,"Kangaroo Jack (2003)","Action|Comedy"
7495,"National Security (2003)","Action|Comedy"
7498,"Big Shot's Funeral (Da Wan) (2001)","Comedy"
7499,"City of God (Cidade de Deus) (2002)","Action|Crime|Drama"
7501,"Divine Intervention (Yadon ilaheyya) (2002)","Comedy|Drama|Romance|War"
7502,"Kira's Reason: A Love Story (En Kærlighedshistorie) (2001)","Drama"
7504,"Above Suspicion (1995)","Thriller"
7506,"Alice Adams (1935)","Comedy|Drama"
7508,"American Friend, The (Der Amerikanische Freund) (1977)","Crime|Drama|Mystery|Thriller"
7509,"American Me (1992)","Drama"
7510,"Band of Outsiders (Bande à part) (1964)","Comedy|Crime|Drama|Romance"
7512,"Breaking Up (1997)","Comedy|Romance"
7513,"CB4 - The Movie (1993)","Comedy"
7514,"Deathmaker, The (Der Totmacher) (1995)","Crime|Drama"
7515,"Dogfight (1991)","Drama|Romance"
7516,"Easy Come, Easy Go (1967)","Adventure|Musical"
7520,"Fun in Acapulco (1963)","Comedy|Musical"
7525,"Girls! Girls! Girls! (1962)","Comedy|Musical"
7527,"Imitation of Life (1959)","Drama|Romance"
7528,"Little Romance, A (1979)","Comedy|Romance"
7530,"Mystery Date (1991)","Comedy"
7533,"Paradise, Hawaiian Style (1966)","Comedy|Musical"
7535,"Pépé le Moko (1937)","Crime|Drama|Romance"
7536,"Secret Admirer (1985)","Comedy|Romance"
7538,"Summer Lovers (1982)","Comedy|Drama|Romance"
7539,"Tune in Tomorrow... (1990)","Comedy|Romance"
7541,"Woman in Red, The (1984)","Comedy|Romance"
7546,"Darkness Falls (2003)","Horror|Thriller"
7548,"Amen. (2002)","Drama"
7551,"Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)","Documentary"
7553,"In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002)","Documentary"
7554,"Blind Date (1984)","Horror|Thriller"
7555,"Bullet (1996)","Crime|Drama"
7556,"Claudine (1974)","Drama"
7557,"Dead Reckoning (1947)","Drama|Film-Noir|Mystery"
7560,"Devil at 4 O'Clock, The (1961)","Drama"
7563,"Ethan Frome (1993)","Drama"
7566,"Gus (1976)","Children|Comedy"
7568,"Harder They Come, The (1973)","Action|Crime|Drama"
7571,"Horse in the Gray Flannel Suit, The (1968)","Children|Comedy"
7575,"Krush Groove (1985)","Drama|Musical"
7577,"Moon-Spinners, The (1964)","Children|Mystery"
7578,"Sugar Hill (1994)","Drama"
7579,"Chaos (2001)","Comedy|Crime|Drama"
7581,"Biker Boyz (2003)","Action|Crime|Drama"
7582,"Final Destination 2 (2003)","Horror|Thriller"
7583,"Recruit, The (2003)","Thriller"
7586,"Guru, The (2002)","Comedy|Romance"
7587,"Kedma (2002)","Drama|War"
7589,"Lost In La Mancha (2002)","Documentary"
7590,"May (2002)","Drama|Horror"
7591,"Harder They Fall, The (1956)","Drama|Film-Noir"
7594,"I'm All Right Jack (1959)","Comedy"
7596,"Murder by Decree (1979)","Crime|Horror|Mystery|Thriller"
7598,"Ordinary Decent Criminal (2000)","Comedy|Crime"
7600,"Pursued (1947)","Thriller|Western"
7602,"Smallest Show on Earth, The (1957)","Comedy"
7604,"Tokyo Decadence (Topâzu) (1992)","Drama"
7605,"Two-Way Stretch (1960)","Comedy|Crime"
7606,"Unfaithful Wife, The (La Femme Infidèle) (1969)","Drama|Thriller"
7608,"Victim (1961)","Crime|Drama"
7610,"Endangered Species (1982)","Mystery|Sci-Fi|Thriller"
7612,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)","Drama"
7616,"Enigma (1983)","Drama|Sci-Fi"
7621,"Evil Under the Sun (1982)","Crime|Drama|Mystery"
7622,"Firefox (1982)","Action|Sci-Fi|Thriller"
7623,"Five Days One Summer (1982)","Drama"
7625,"Forced Vengeance (1982)","Action|Adventure"
7626,"Never Play Clever Again (Le Gendarme et les Gendarmettes) (1982)","Comedy|Crime"
7627,"Grey Fox, The (1982)","Romance|Western"
7628,"Hammett (1982)","Crime|Mystery"
7630,"Honkytonk Man (1982)","Comedy|Drama"
7631,"Neil Young: Human Highway (1982)","Comedy|Drama"
7632,"I, the Jury (1982)","Crime|Drama|Thriller"
7633,"If You Could See What I Hear (1982)","Comedy|Drama|Romance"
7634,"Jekyll & Hyde... Together Again (1982)","Comedy|Sci-Fi"
7636,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)","Comedy|Crime"
7639,"Kiss Me Goodbye (1982)","Comedy"
7640,"Labyrinth of Passion (Laberinto de Pasiones) (1982)","Comedy"
7641,"Last American Virgin, The (1982)","Comedy|Drama"
7642,"Last Unicorn, The (1982)","Animation|Children|Fantasy"
7645,"Liquid Sky (1982)","Comedy|Sci-Fi"
7650,"Dragon Strike (a.k.a. Dragon Lord) (Long Xiao Ye) (1982)","Action"
7652,"Making Love (1982)","Drama"
7653,"Manhattan Baby (1982)","Horror"
7654,"Marathon Family, The (Maratonci Trce Pocasni Krug) (1982)","Comedy"
7656,"Megaforce (1982)","Action|Sci-Fi"
7660,"Midsummer Night's Sex Comedy, A (1982)","Comedy|Romance"
7661,"Missing (1982)","Drama|Mystery|Thriller"
7663,"Missionary, The (1982)","Comedy"
7665,"Monsignor (1982)","Drama|War"
7667,"Monty Python Live at the Hollywood Bowl (1982)","Comedy"
7669,"Moonlighting (1982)","Drama"
7670,"Mother Lode (1982)","Adventure"
7671,"Night of the Shooting Stars (La Notte di San Lorenzo) (1982)","Drama|War"
7675,"That Night in Varennes (La Nuit de Varennes) (1982)","Drama"
7676,"One from the Heart (1982)","Drama|Romance"
7678,"Pandemonium (1982)","Comedy|Horror|Mystery"
7679,"Paradise (1982)","Adventure|Romance"
7680,"Partners (1982)","Comedy"
7682,"Godard's Passion (Passion) (1982)","Drama"
7684,"Permanent Vacation (1982)","Drama"
7685,"Personal Best (1982)","Drama"
7686,"Pirate Movie, The (1982)","Adventure|Comedy|Musical"
7689,"Privates on Parade (1982)","Comedy|Drama|War"
7690,"Blind Chance (Przypadek) (1981)","Drama"
7691,"Père Noël est une Ordure, Le (1982)","Comedy"
7693,"Q: The Winged Serpent (1982)","Drama|Fantasy|Horror|Sci-Fi|Thriller"
7694,"Querelle (1982)","Drama"
7696,"Richard Pryor Live on the Sunset Strip (1982)","Comedy|Documentary"
7697,"Sunless (Sans Soleil) (1983)","Documentary"
7699,"Savannah Smiles (1982)","Comedy"
7703,"Secret Policeman's Other Ball, The (1982)","Comedy|Documentary|Musical"
7708,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)","Drama"
7713,"Shoot the Moon (1982)","Drama"
7715,"Six Pack (1982)","Comedy|Drama"
7717,"Six Weeks (1982)","Drama"
7719,"Soldier, The (1982)","Action"
7720,"Some Kind of Hero (1982)","Comedy|Drama"
7722,"New York Ripper, The (Lo Squartatore di New York) (1982)","Crime|Horror|Mystery|Thriller"
7724,"State of Things, The (Der Stand der Dinge) (1982)","Drama"
7725,"Starstruck (1982)","Comedy|Musical"
7727,"Still of the Night (1982)","Mystery|Thriller"
7732,"South, The (El Sur) (1983)","Drama|Romance"
7734,"Sword of the Valiant (1982)","Adventure|Comedy|Fantasy|Romance"
7735,"Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982)","Action|Thriller"
7736,"Tempest (1982)","Comedy|Drama"
7739,"Unsane (Tenebre) (1982)","Crime|Horror|Mystery|Thriller"
7741,"They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982)","Comedy"
7743,"Time Walker (a.k.a. Being From Another Planet) (1982)","Horror|Sci-Fi"
7744,"Trail of the Pink Panther (1982)","Comedy|Crime"
7746,"Traviata, La (1982)","Drama|Musical"
7747,"Venom (1982)","Horror|Thriller"
7748,"To Begin Again (a.k.a. Starting Over) (Volver a Empezar) (1982)","Drama"
7751,"White Rose, The (Die Weiße Rose) (1982)","Drama|Film-Noir"
7755,"White Dog (1982)","Drama|Horror|Thriller"
7756,"Final Option, The (Who Dares Wins) (1982)","Action|War"
7758,"Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982)","Drama|Thriller"
7759,"Yol (1982)","Drama"
7760,"Yor, the Hunter from the Future (1983)","Sci-Fi"
7761,"Zapped! (1982)","Comedy|Sci-Fi"
7762,"Deliver Us from Eva (2003)","Comedy|Romance"
7763,"How to Lose a Guy in 10 Days (2003)","Comedy|Romance"
7764,"Shanghai Knights (2003)","Action|Adventure|Comedy"
7766,"Daredevil (2003)","Action|Crime|Fantasy"
7767,"Jungle Book 2, The (2003)","Animation|Children"
7769,"All the Real Girls (2003)","Drama|Romance"
7771,"Amandla! A Revolution In Four Part Harmony (2002)","Documentary|Musical"
7772,"Painted Fire (Chihwaseon) (2002)","Drama"
7773,"Gerry (2002)","Adventure|Drama"
7775,"He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)","Romance|Thriller"
7778,"Lockdown (2000)","Drama"
7780,"Ordinary Sinner (2001)","Drama|Romance"
7781,"Dennis the Menace (1993)","Comedy"
7782,"Stand-In (1937)","Comedy"
7784,"10 to Midnight (1983)","Action|Adventure|Thriller"
7785,"Black Stallion Returns, The (1983)","Adventure|Children"
7790,"Black Stallion, The (1979)","Adventure|Children|Drama"
7793,"Cesar & Rosalie (César et Rosalie) (1972)","Comedy|Drama|Romance"
7794,"Countess from Hong Kong, A (1967)","Comedy"
7797,"Into the West (1992)","Adventure|Children"
7798,"Kinjite: Forbidden Subjects (1989)","Crime|Thriller"
7800,"Messenger of Death (1988)","Thriller"
7801,"Mr. Majestyk (1974)","Action|Drama"
7803,"Murphy's Law (1986)","Action"
7804,"Patch of Blue, A (1965)","Drama|Romance"
7805,"Prayer for the Dying, A (1987)","Action|Drama"
7807,"Q & A (1990)","Crime|Drama"
7808,"Red Badge of Courage, The (1951)","Drama|War"
7811,"Thrill of It All, The (1963)","Comedy"
7812,"Pillow Talk (1959)","Comedy|Musical|Romance"
7813,"Man Who Fell to Earth, The (1976)","Drama|Sci-Fi"
7814,"Dark Blue (2003)","Action|Crime|Drama|Thriller"
7815,"Gods and Generals (2003)","Action|Drama|War"
7817,"Life of David Gale, The (2003)","Crime|Drama|Thriller"
7818,"Old School (2003)","Comedy"
7819,"Dischord (2001)","Drama|Thriller"
7821,"Lawless Heart, The (2003)","Comedy|Drama"
7822,"Navigators, The (2001)","Comedy|Drama"
7824,"Open Hearts (Elsker dig for evigt) (2002)","Romance"
7825,"Poolhall Junkies (2002)","Comedy|Drama|Thriller"
7829,"Till Human Voices Wake Us (2001)","Drama|Romance"
7832,"Stone Reader (2002)","Documentary"
7834,"Cradle 2 the Grave (2003)","Action|Crime|Thriller"
7837,"Spider (2002)","Drama|Mystery"
7839,"American Heart (1992)","Crime|Drama"
7841,"Edie & Pen (1997)","Comedy"
7845,"Insignificance (1985)","Comedy|Drama"
7848,"Lady Jane (1986)","Drama|Romance"
7850,"Late Marriage (Hatuna Meuheret) (2001)","Comedy|Drama|Romance"
7851,"Life Stinks (1991)","Comedy"
7852,"Meteor Man, The (1993)","Comedy"
7854,"Mr. North (1988)","Comedy|Drama"
7856,"Seize the Day (1986)","Drama"
7858,"Slaughter Rule, The (2002)","Drama"
7859,"Teenagers from Outer Space (1959)","Horror|Sci-Fi"
7861,"Trouble Bound (1993)","Action|Comedy"
7863,"Volcano High (Whasango) (2001)","Action|Comedy"
7864,"Ten (2002)","Drama"
7866,"Bringing Down the House (2003)","Comedy"
7867,"Tears of the Sun (2003)","Action|Drama|Thriller"
7869,"Irreversible (Irréversible) (2002)","Crime|Drama|Horror|Mystery|Thriller"
7870,"Laurel Canyon (2002)","Drama"
7873,"Nowhere in Africa (Nirgendwo in Afrika) (2001)","Drama"
7874,"Safety of Objects, The (2001)","Drama"
7875,"Bend It Like Beckham (2002)","Adventure|Comedy|Drama|Romance"
7876,"Hunted, The (2003)","Action|Drama|Thriller"
7878,"Willard (2003)","Horror"
7880,"Gaudi Afternoon (2001)","Comedy|Drama|Mystery"
7881,"Prozac Nation (2001)","Drama"
7882,"Spun (2001)","Comedy|Crime|Drama"
7885,"Under the Skin of the City (Zir-e-poost-e Shahr) (2001)","Drama"
7887,"King of Kings (1961)","Drama"
7890,"Lost Honor of Katharina Blum, The (Die Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann) (1975)","Drama"
7892,"Loving You (1957)","Drama|Musical"
7894,"Talk of the Town, The (1942)","Comedy|Romance|Thriller"
7895,"Two-Lane Blacktop (1971)","Drama"
7899,"Bang the Drum Slowly (1973)","Drama"
7900,"Benny Goodman Story, The (1955)","Drama|Musical"
7901,"Born Free (1966)","Adventure|Children|Drama"
7902,"Born Yesterday (1993)","Comedy|Romance"
7906,"Equus (1977)","Drama|Mystery"
7908,"Europa Europa (Hitlerjunge Salomon) (1990)","Drama|War"
7909,"Fear Strikes Out (1957)","Drama"
7910,"Glenn Miller Story, The (1953)","Drama"
7914,"Green Card (1990)","Comedy|Drama|Romance"
7917,"Journey to the Center of the Earth (1959)","Adventure|Sci-Fi"
7921,"One Good Cop (1991)","Action|Crime|Drama"
7922,"Pauline at the Beach (Pauline à la Plage) (1983)","Comedy|Drama|Romance"
7923,"Ring (Ringu) (1998)","Horror|Mystery|Thriller"
7924,"Ringu 2 (a.k.a. Ring 2) (1999)","Horror|Mystery"
7928,"Salaam Bombay! (1988)","Drama"
7929,"Sweet Charity (1969)","Comedy|Drama|Musical|Romance"
7930,"Talent for the Game (1991)","Drama"
7931,"Women in Love (1969)","Drama|Romance"
7933,"Japon (a.k.a. Japan) (Japón) (2002)","Drama"
7934,"Boat Trip (2003)","Comedy"
7936,"Dreamcatcher (2003)","Comedy|Horror|Sci-Fi"
7937,"Piglet's Big Movie (2003)","Animation|Children"
7939,"View from the Top, A (2003)","Comedy|Romance"
7941,"Awful Truth, The (1937)","Comedy|Romance"
7942,"Bible, The (a.k.a. Bible... In the Beginning, The) (1966)","Drama"
7944,"House with Laughing Windows, The (La Casa dalle Finestre che Ridono) (1976)","Horror|Mystery|Thriller"
7945,"I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967)","Documentary|Drama"
7947,"Les Dames du Bois de Boulogne (1945)","Drama|Romance"
7949,"My Friend Flicka (1943)","Children|Western"
7951,"Robe, The (1953)","Drama"
7952,"Wind (1992)","Action|Romance"
7953,"Unknown Pleasures (Ren Xiao Yao) (2002)","Comedy|Drama"
7954,"Basic (2003)","Drama|Thriller"
7955,"Core, The (2003)","Action|Drama|Sci-Fi|Thriller"
7957,"Head of State (2003)","Comedy"
7958,"What a Girl Wants (2003)","Comedy|Drama|Romance"
7962,"Assassination Tango (2002)","Drama|Thriller"
7964,"Raising Victor Vargas (2002)","Comedy|Drama|Romance"
7965,"Stevie (2002)","Documentary"
7967,"Dreams (Yume) (1990)","Drama|Fantasy"
7968,"Day for Night (Nuit Américaine, La) (1973)","Comedy|Drama"
7970,"Eye of God (1997)","Drama"
7973,"In a Lonely Place (1950)","Drama|Film-Noir|Mystery|Romance"
7975,"Physical Evidence (1989)","Crime|Thriller"
7976,"Square Dance (1987)","Drama|Romance"
7977,"Wake of the Red Witch (1948)","Action|Adventure|Drama"
7979,"Winter Kills (1979)","Drama"
7980,"Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001)","Documentary"
7982,"Good Thief, The (2002)","Crime|Drama"
7987,"Man Apart, A (2003)","Action|Crime|Drama|Thriller"
7990,"Phone Booth (2002)","Drama|Thriller"
7991,"Cet amour-là (2001)","Drama|Romance"
7992,"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)","Action|Animation|Film-Noir|Sci-Fi|Thriller"
7995,"DysFunktional Family (2003)","Comedy|Documentary"
7998,"Levity (2003)","Drama"
8000,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)","Comedy|Drama"
8001,"Anger Management (2003)","Comedy"
8002,"Better Luck Tomorrow (2002)","Crime|Drama"
8003,"Ghosts of the Abyss (2003)","Documentary|IMAX"
8005,"House of 1000 Corpses (2003)","Horror"
8006,"Lilya 4-Ever (Lilja 4-ever) (2002)","Drama"
8009,"Marion Bridge (2002)","Drama"
8012,"XX/XY (2002)","Drama|Romance"
8013,"Bulletproof Monk (2003)","Action|Adventure|Sci-Fi"
8014,"Chasing Papi (a.k.a. Papi Chulo) (2003)","Comedy"
8016,"Mighty Wind, A (2003)","Comedy|Drama|Musical"
8017,"Holes (2003)","Children|Comedy|Crime|Drama"
8020,"Malibu's Most Wanted (2003)","Comedy|Crime"
8021,"Winged Migration (Le Peuple migrateur) (2001)","Documentary"
8025,"Flickering Lights (Blinkende lygter) (2000)","Action|Comedy|Crime"
8026,"Straw Dogs (1971)","Drama|Thriller"
8027,"Beginning of the End (1957)","Sci-Fi"
8028,"Andromeda Strain, The (1971)","Mystery|Sci-Fi"
8030,"Brainscan (1994)","Horror|Sci-Fi|Thriller"
8031,"Fahrenheit 451 (1966)","Drama|Sci-Fi"
8032,"I Am Trying to Break Your Heart (2002)","Documentary"
8035,"Iceman Cometh, The (1973)","Drama"
8036,"Legal Eagles (1986)","Comedy|Crime|Romance"
8038,"Married to It (1991)","Comedy|Drama"
8040,"Memories of Me (1988)","Comedy|Drama"
8041,"Other Side of Heaven, The (2001)","Adventure|Drama"
8044,"Private Function, A (1984)","Comedy"
8046,"Sibling Rivalry (1990)","Comedy"
8048,"Undercover Blues (1993)","Comedy|Crime"
8050,"Wildcats (1986)","Comedy"
8051,"Wiz, The (1978)","Adventure|Children|Comedy|Fantasy|Musical"
8052,"Cartouche (1962)","Action|Adventure|Comedy|Drama"
8054,"Marrying Man, The (1991)","Comedy|Romance"
8058,"My Father the Hero (Mon père, ce héros.) (1991)","Comedy|Drama"
8061,"Scenes from a Mall (1991)","Comedy"
8062,"Stella (1990)","Drama"
8063,"Confidence (2003)","Crime|Drama|Thriller"
8065,"Identity (2003)","Crime|Horror|Mystery|Thriller"
8068,"It Runs in the Family (2003)","Comedy|Drama"
8069,"Real Cancun, The (2003)","Documentary"
8070,"City of Ghosts (2002)","Crime|Drama|Thriller"
8071,"Decade Under the Influence, A (2003)","Documentary"
8075,"House of Fools (Dom Durakov) (2002)","Drama"
8077,"Manic (2001)","Drama"
8079,"People I Know (2002)","Crime|Drama"
8080,"Spellbound (2002)","Comedy|Documentary"
8083,"Lizzie McGuire Movie, The (2003)","Children|Comedy|Romance"
8086,"X2: X-Men United (2003)","Action|Adventure|Sci-Fi|Thriller"
8089,"Blue Car (2002)","Drama"
8090,"Dancer Upstairs, The (2002)","Crime|Drama|Thriller"
